algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
recomb,1117,707,438.5,43838.600000000006,438.3860000000001,121.62827444076538,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
recomb,1117,808,438.5,43847.9,438.47900000000004,120.20296430587769,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
recomb,1117,909,438.65,43859.67500000008,438.59675000000084,123.98981308937073,2122,False,None,,,,,0.2,0.15,,,,,2.0,,,,,True,,,,
recomb,1136,1001,438.65,43855.92500000008,438.5592500000008,121.36593270301819,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1136,101,438.65,43859.60000000008,438.5960000000008,119.96616721153259,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1136,1102,438.65,43859.97500000008,438.59975000000077,120.46133947372437,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1136,202,438.65,43857.87500000008,438.5787500000008,118.856285572052,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1136,303,438.65,43854.87500000008,438.5487500000008,121.30000615119934,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1136,404,438.65,43858.32500000008,438.58325000000076,121.03903841972351,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1136,505,438.65,43845.20000000007,438.4520000000007,122.2083511352539,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1136,606,438.65,43844.82500000008,438.44825000000077,121.20015668869019,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1136,707,438.65,43858.02500000008,438.58025000000083,120.80351519584656,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1136,808,438.65,43858.02500000008,438.58025000000083,119.03116083145142,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1136,909,438.65,43859.52500000008,438.5952500000008,121.05463314056396,2122,False,None,,,,,0.225,0.005,,,,,3.0,,,,,True,,,,
recomb,1156,1001,438.65,43859.37500000008,438.5937500000008,118.2344880104065,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1156,101,438.65,43857.80000000008,438.5780000000008,122.38155055046082,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1156,1102,438.65,43857.87500000008,438.5787500000008,120.62756419181824,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1156,202,438.65,43856.52500000008,438.5652500000008,119.86510372161865,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1156,303,438.65,43856.675000000076,438.56675000000075,118.7264814376831,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1156,404,438.65,43857.72500000008,438.5772500000008,119.01708626747131,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1156,505,438.65,43856.30000000008,438.56300000000084,121.96867680549622,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1156,606,438.65,43856.97500000008,438.5697500000008,120.37188649177551,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1156,707,438.65,43854.57500000008,438.5457500000008,120.70846939086914,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1156,808,438.65,43859.97500000008,438.59975000000077,122.47352480888367,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1156,909,438.65,43861.02500000008,438.6102500000008,123.24806571006775,2122,False,None,,,,,0.225,0.035,,,,,2.0,,,,,True,,,,
recomb,1169,1001,438.65,43857.425000000076,438.57425000000075,119.19803929328918,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,1169,101,438.65,43861.10000000008,438.6110000000008,122.26279497146606,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,1169,1102,438.65,43857.12500000008,438.5712500000008,121.85915303230286,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,1169,202,438.65,43859.67500000008,438.59675000000084,123.41481876373291,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,1169,303,438.65,43853.67500000008,438.53675000000084,121.03319764137268,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,1169,404,438.65,43858.32500000008,438.58325000000076,125.59864401817322,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,1169,505,438.65,43858.10000000008,438.5810000000008,123.6551923751831,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,1169,606,438.65,43856.22500000008,438.5622500000008,123.19595503807068,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,1169,707,438.65,43855.92500000008,438.5592500000008,121.93227124214172,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,1169,808,438.65,43858.92500000008,438.58925000000085,123.5765905380249,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,1169,909,438.65,43860.12500000008,438.6012500000008,125.98161959648132,2122,False,None,,,,,0.225,0.08,,,,,3.0,,,,,True,,,,
recomb,116,1001,438.65,43837.17500000001,438.3717500000001,119.87698030471802,2122,False,None,,,,,0.0075,0.2,,,,,3.0,,,,,True,,,,
recomb,116,101,438.65,43843.250000000095,438.43250000000097,119.55328845977783,2122,False,None,,,,,0.0075,0.2,,,,,3.0,,,,,True,,,,
recomb,116,1102,438.65,43847.67500000009,438.4767500000009,120.66461443901062,2122,False,None,,,,,0.0075,0.2,,,,,3.0,,,,,True,,,,
recomb,116,202,438.65,43854.87500000008,438.5487500000008,118.10408282279968,2122,False,None,,,,,0.0075,0.2,,,,,3.0,,,,,True,,,,
