generation,best_fitness_evader,best_fitness_auditor,mean_fitness_evader,std_fitness_evader,mean_fitness_auditor,std_fitness_auditor,best_evader_genome,best_auditor_genome
10,-0.4491606966144282,0.4533848332198313,-0.45734168351743304,0.008316779623434273,0.4229492176937355,0.019781478763734286,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 24, 23, 2, 7, 2, 25, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
11,-0.44468540810949514,0.48510734967477526,-0.4549537030693487,0.00784681016896761,0.4713414993246829,0.010130734397724087,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[24, 24, 23, 2, 7, 2, 25, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
12,-0.45917810543484644,0.5001404623605396,-0.46866298469374656,0.006641243263620009,0.4956824761498078,0.008120336649512203,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[24, 24, 23, 2, 7, 2, 25, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
13,-0.47897360952669726,0.5001404623605396,-0.4810360309550428,0.0020020065125815204,0.4973403299802289,0.005470209802482006,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[24, 24, 23, 2, 7, 2, 25, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
14,-0.4732593201760601,0.4848632763942202,-0.47686855200113054,0.003742787262016673,0.48473718626478696,0.0003257540507670326,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[24, 4, 23, 2, 7, 2, 25, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
15,-0.4847893414206391,0.4855688050405231,-0.4848020746660892,6.610393290813143e-06,0.4850461824983851,0.0003438583639703702,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 24, 23, 2, 7, 2, 25, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
16,-0.4762896421964019,0.5002199684341766,-0.4775719905773956,0.003039949735986841,0.49327712580733973,0.00764374035602374,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 23, 2, 7, 2, 25, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
17,-0.48473449030398363,0.50758004075223,-0.484931810425295,0.000498262754682,0.4855061847623737,0.005485333408737453,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 23, 2, 0, 2, 25, 10, 5, 17, 13, 1, 6, 10, 24, 16, 19, 6, 23, 2]"
18,-0.4845381590464811,0.50758004075223,-0.4848888016315052,0.0007545534118560912,0.49591079035644603,0.007636413209806227,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[24, 4, 23, 2, 0, 2, 25, 10, 5, 17, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
19,-0.4801876625688838,0.5250907337689585,-0.4825543730753103,0.002287939829817302,0.5077972179439999,0.008640214441358422,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[24, 4, 23, 2, 7, 2, 25, 10, 5, 5, 13, 1, 6, 10, 24, 16, 4, 6, 23, 2]"
