generation,best_fitness_evader,best_fitness_auditor,mean_fitness_evader,std_fitness_evader,mean_fitness_auditor,std_fitness_auditor,best_evader_genome,best_auditor_genome
123,0.5535655041553358,-0.5397484843031225,0.5487676494195003,0.0034213045438070324,-0.5399689763796947,0.0004409841531444414,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
124,0.5612468259549044,-0.5303486645791999,0.5546093587036609,0.008453674110418146,-0.5332063372850218,0.003617571711181243,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
125,0.5602995408393519,-0.5207874732801245,0.5506778877000694,0.005256105996209454,-0.5288165427719715,0.006599654929688068,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
126,0.5707883750532444,-0.4964159305629773,0.5627540151257022,0.0055739707955237226,-0.523646312384086,0.014054953319953075,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 6, 0, 25, 7, 7, 2, 4, 8]"
127,0.5485632395481477,-0.5286709232641496,0.5461161491107804,0.0016737073036323601,-0.5348824372076357,0.004349575996320453,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
128,0.5612799664921182,-0.5088542795800886,0.5487318803520662,0.00573811693472026,-0.5233071679004151,0.008611014269651857,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
129,0.5562922039517584,-0.5021984166443529,0.5468156851438158,0.0048890459365669645,-0.5195524268912233,0.011155836882750672,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
130,0.5473521406942465,-0.5271431028746139,0.5440155399663831,0.0015019786221226424,-0.5297584185338556,0.0022172492491236142,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
131,0.5515236009211462,-0.5094622698872853,0.5477280655233592,0.0031774701768735357,-0.5192442166064928,0.009273324364263858,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
132,0.5399637021149266,-0.5058510618853307,0.538110369842761,0.003949220405720897,-0.5179158899665686,0.012071748490659203,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
133,0.544228741944333,-0.5121238186419661,0.5410425725615184,0.004128037145405672,-0.5234107916521447,0.0056096605497852154,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
134,0.5575394718480593,-0.5271431028746139,0.5497095272113199,0.007295532394946061,-0.5309569370114067,0.0025053810704479366,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
135,0.5544994301463018,-0.522935884547623,0.5488771892933711,0.006575197241883178,-0.5265680687065243,0.003362954411258355,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
136,0.5584142524563828,-0.4986339809736943,0.5477673250348164,0.006996264000744745,-0.5081058607917024,0.01263192730762566,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
137,0.5502879307961124,-0.494996816445318,0.5466013919208177,0.004628451086986777,-0.5071684903722672,0.013044324524468893,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
138,0.5557885617369538,-0.5125834899636894,0.5499514102950003,0.009353804046136439,-0.5202012568522596,0.0051155667904283775,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 3, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
139,0.5406056126961718,-0.513049452430147,0.5382380335214805,0.0032360734975460017,-0.5197300370078223,0.0067743209408808736,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
140,0.5562716240452522,-0.5222664166956177,0.5486016616511487,0.007166776460313622,-0.5258249810995077,0.0032555472753053615,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
141,0.5494996237731582,-0.49867786678993775,0.5397550838276316,0.007408064051632281,-0.5059323953330004,0.009226190787691923,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[8, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
142,0.5492520286164126,-0.5000314088376824,0.5442429401278038,0.005114824946159821,-0.5178742610574517,0.00875320892765043,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[10, 15, 25, 1, 1, 0, 0, 4, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
143,0.557107614947271,-0.49361233141260585,0.5444119787310512,0.007181888495956421,-0.5217890898929349,0.012383254281929847,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[2, 15, 25, 1, 1, 0, 0, 0, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
144,0.5553326406026834,-0.4919507394048545,0.5464486670481261,0.006808727132154479,-0.5123766220810687,0.01787925732571153,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[2, 15, 25, 1, 1, 0, 0, 0, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
145,0.5404090161164345,-0.5152902623475624,0.5368607462178999,0.00283238499516677,-0.529895384853454,0.004413214444231281,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1]","[2, 15, 25, 1, 1, 0, 0, 0, 1, 1, 4, 1, 4, 0, 25, 7, 7, 2, 4, 8]"
