algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
micro,16664,909,438.65,43862.37500000008,438.6237500000008,223.08472275733948,2122,False,None,,,,,0.08,0.135,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,1001,438.65,43860.72500000008,438.60725000000076,219.98311758041382,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,101,438.65,43858.85000000008,438.5885000000008,225.4490339756012,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,1102,438.65,43858.02500000008,438.58025000000083,224.66060638427734,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,202,438.65,43859.37500000008,438.5937500000008,224.5225145816803,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,303,438.65,43856.82500000008,438.5682500000008,223.29601120948792,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,404,438.65,43859.97500000008,438.59975000000077,226.6594762802124,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,505,438.65,43858.25000000008,438.5825000000008,225.9687581062317,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,606,438.65,43856.825000000084,438.56825000000083,221.6461844444275,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,707,438.65,43858.62500000008,438.5862500000008,223.5279335975647,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,808,438.65,43860.57500000008,438.6057500000008,228.80928921699524,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
micro,17359,909,438.65,43861.32500000008,438.6132500000008,222.27255630493164,2122,False,None,,,,,0.225,0.03,0.0,1.0,0.1,0.05,5.0,,,,,True,,,,
