algo,candidate_id,seed,error,json_path,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,c1,c2,w,generations,popsize,best_first,best_last,best_impr_abs,best_impr_pct,best_plateau_gen,best_volatility_std,best_n_strict_improvements,len_best,len_mean,len_median,final_mean,final_median,final_std,final_variance,avg_std,avg_variance,best_genome,n_best_genomes
joint,15,606,,results\joint\runs\joint_c15_s606.json,9519.6,936795.3250000005,9367.953250000006,2700.924442768097,5500,False,None,,,,0.46286069619972925,0.3585619669549284,0.012134155858510505,,,,100,100,,,,,,,,101,101,101,8972.339,9462.525,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,16,101,,results\joint\runs\joint_c16_s101.json,9402.65,933605.7250000013,9336.057250000013,3392.624360561371,6800,False,None,,,,0.33466251263832414,0.07536968501457891,0.10349658050764277,,,,100,100,,,,,,,,101,101,101,9086.878499999999,9236.825,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,16,202,,results\joint\runs\joint_c16_s202.json,9486.1,937568.6500000004,9375.686500000003,3045.55756688118,6800,False,None,,,,0.33466251263832414,0.07536968501457891,0.10349658050764277,,,,100,100,,,,,,,,101,101,101,9125.885499999999,9317.575,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,16,303,,results\joint\runs\joint_c16_s303.json,9451.9,938757.1249999992,9387.571249999992,3452.4103190898895,6800,False,None,,,,0.33466251263832414,0.07536968501457891,0.10349658050764277,,,,100,100,,,,,,,,101,101,101,9146.7915,9295.525000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,16,404,,results\joint\runs\joint_c16_s404.json,9378.75,931866.2750000011,9318.66275000001,3488.508693933487,6800,False,None,,,,0.33466251263832414,0.07536968501457891,0.10349658050764277,,,,100,100,,,,,,,,101,101,101,9040.4205,9280.8,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,16,505,,results\joint\runs\joint_c16_s505.json,9416.75,932046.975000001,9320.469750000011,3364.4706184864044,6800,False,None,,,,0.33466251263832414,0.07536968501457891,0.10349658050764277,,,,100,100,,,,,,,,101,101,101,9125.463,9273.8,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,16,606,,results\joint\runs\joint_c16_s606.json,9493.8,939619.6250000005,9396.196250000005,3073.9304642677307,6800,False,None,,,,0.33466251263832414,0.07536968501457891,0.10349658050764277,,,,100,100,,,,,,,,101,101,101,9168.649,9348.0,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,17,101,,results\joint\runs\joint_c17_s101.json,9389.25,926852.1749999998,9268.521749999998,3834.2039382457733,7600,False,None,,,,0.255769680413235,0.41086953146384986,0.13518126493337085,,,,100,100,,,,,,,,101,101,101,8299.0605,8474.275,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,17,202,,results\joint\runs\joint_c17_s202.json,9412.0,929723.1000000008,9297.231000000007,3351.709328651428,7600,False,None,,,,0.255769680413235,0.41086953146384986,0.13518126493337085,,,,100,100,,,,,,,,101,101,101,8410.2245,8788.3,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,17,303,,results\joint\runs\joint_c17_s303.json,9388.45,929009.1499999996,9290.091499999995,3894.737979888916,7600,False,None,,,,0.255769680413235,0.41086953146384986,0.13518126493337085,,,,100,100,,,,,,,,101,101,101,8251.705,8397.55,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,17,404,,results\joint\runs\joint_c17_s404.json,9383.4,927705.2500000007,9277.052500000007,3314.2471566200256,7600,False,None,,,,0.255769680413235,0.41086953146384986,0.13518126493337085,,,,100,100,,,,,,,,101,101,101,8296.397500000001,8394.45,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,17,505,,results\joint\runs\joint_c17_s505.json,9436.8,930734.6,9307.346,3347.493732213974,7600,False,None,,,,0.255769680413235,0.41086953146384986,0.13518126493337085,,,,100,100,,,,,,,,101,101,101,8539.837,8685.325,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,17,606,,results\joint\runs\joint_c17_s606.json,9412.7,930569.6249999981,9305.69624999998,3278.6387753486633,7600,False,None,,,,0.255769680413235,0.41086953146384986,0.13518126493337085,,,,100,100,,,,,,,,101,101,101,8533.9965,8679.45,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,18,101,,results\joint\runs\joint_c18_s101.json,9554.45,935483.4249999995,9354.834249999994,2240.8331525325775,4400,False,None,,,,0.5761246978556774,0.2188856716435633,0.017004027508705527,,,,100,100,,,,,,,,101,101,101,9238.3495,9498.875,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,18,202,,results\joint\runs\joint_c18_s202.json,9538.45,933753.9249999995,9337.539249999994,1939.4485623836517,4400,False,None,,,,0.5761246978556774,0.2188856716435633,0.017004027508705527,,,,100,100,,,,,,,,101,101,101,9263.183999999997,9489.175,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,18,303,,results\joint\runs\joint_c18_s303.json,9538.25,932962.9500000003,9329.629500000003,2149.5293040275574,4400,False,None,,,,0.5761246978556774,0.2188856716435633,0.017004027508705527,,,,100,100,,,,,,,,101,101,101,9250.1545,9465.875,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,18,404,,results\joint\runs\joint_c18_s404.json,9522.6,933543.4999999993,9335.434999999992,2213.479468345642,4400,False,None,,,,0.5761246978556774,0.2188856716435633,0.017004027508705527,,,,100,100,,,,,,,,101,101,101,9276.023000000001,9482.55,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,18,505,,results\joint\runs\joint_c18_s505.json,9503.6,929340.5000000006,9293.405000000006,2205.285953760147,4400,False,None,,,,0.5761246978556774,0.2188856716435633,0.017004027508705527,,,,100,100,,,,,,,,101,101,101,9187.7555,9448.25,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,18,606,,results\joint\runs\joint_c18_s606.json,9568.0,934940.225,9349.40225,2064.0249700546265,4400,False,None,,,,0.5761246978556774,0.2188856716435633,0.017004027508705527,,,,100,100,,,,,,,,101,101,101,9271.569,9514.974999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,19,101,,results\joint\runs\joint_c19_s101.json,9400.75,917884.3250000001,9178.84325,1228.239676475525,2400,False,None,,,,0.7745971092565279,0.18253056980603904,0.02484832508780868,,,,100,100,,,,,,,,101,101,101,9227.6275,9309.175,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,19,202,,results\joint\runs\joint_c19_s202.json,9394.45,916415.1749999995,9164.151749999995,1183.0144493579865,2400,False,None,,,,0.7745971092565279,0.18253056980603904,0.02484832508780868,,,,100,100,,,,,,,,101,101,101,9256.597500000002,9301.9,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,19,303,,results\joint\runs\joint_c19_s303.json,9434.6,915579.8749999983,9155.798749999982,1198.6820170879364,2400,False,None,,,,0.7745971092565279,0.18253056980603904,0.02484832508780868,,,,100,100,,,,,,,,101,101,101,9233.4885,9301.55,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,19,404,,results\joint\runs\joint_c19_s404.json,9419.3,920514.0500000012,9205.140500000012,1197.6103916168213,2400,False,None,,,,0.7745971092565279,0.18253056980603904,0.02484832508780868,,,,100,100,,,,,,,,101,101,101,9284.382000000001,9358.85,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,19,505,,results\joint\runs\joint_c19_s505.json,9379.55,917415.8750000003,9174.158750000004,1083.4347712993622,2400,False,None,,,,0.7745971092565279,0.18253056980603904,0.02484832508780868,,,,100,100,,,,,,,,101,101,101,9133.27,9270.650000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,19,606,,results\joint\runs\joint_c19_s606.json,9387.65,913641.0000000005,9136.410000000005,1077.7190239429474,2400,False,None,,,,0.7745971092565279,0.18253056980603904,0.02484832508780868,,,,100,100,,,,,,,,101,101,101,9194.5985,9282.349999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,1,101,,results\joint\runs\joint_c1_s101.json,9581.1,946909.2999999995,9469.092999999995,4651.115135192871,8700,False,None,,,,0.14622470333640036,0.16611783543483863,0.06518927208260614,,,,100,100,,,,,,,,101,101,101,9150.7845,9411.075,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,1,202,,results\joint\runs\joint_c1_s202.json,9562.0,946163.0500000013,9461.630500000014,4580.068400621414,8700,False,None,,,,0.14622470333640036,0.16611783543483863,0.06518927208260614,,,,100,100,,,,,,,,101,101,101,8939.733,9378.75,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,1,303,,results\joint\runs\joint_c1_s303.json,9556.0,945564.3749999997,9455.643749999996,4289.086728334427,8700,False,None,,,,0.14622470333640036,0.16611783543483863,0.06518927208260614,,,,100,100,,,,,,,,101,101,101,9027.194499999998,9368.65,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,1,404,,results\joint\runs\joint_c1_s404.json,9572.65,946503.5750000011,9465.035750000012,4929.236761569977,8700,False,None,,,,0.14622470333640036,0.16611783543483863,0.06518927208260614,,,,100,100,,,,,,,,101,101,101,9039.880500000001,9389.725,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,1,505,,results\joint\runs\joint_c1_s505.json,9550.85,943471.7750000001,9434.717750000002,4915.024426460266,8700,False,None,,,,0.14622470333640036,0.16611783543483863,0.06518927208260614,,,,100,100,,,,,,,,101,101,101,8923.187,9263.075,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,1,606,,results\joint\runs\joint_c1_s606.json,9547.65,945941.2500000012,9459.412500000011,4644.520630836487,8700,False,None,,,,0.14622470333640036,0.16611783543483863,0.06518927208260614,,,,100,100,,,,,,,,101,101,101,8919.390500000001,9300.45,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,20,101,,results\joint\runs\joint_c20_s101.json,9332.7,923854.6500000015,9238.546500000015,3265.477336168289,6600,False,None,,,,0.3558824903268003,0.29091893062426416,0.23731474239542125,,,,100,100,,,,,,,,101,101,101,8544.2735,9042.3,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,20,202,,results\joint\runs\joint_c20_s202.json,9315.25,924459.6249999995,9244.596249999995,3304.434830904007,6600,False,None,,,,0.3558824903268003,0.29091893062426416,0.23731474239542125,,,,100,100,,,,,,,,101,101,101,8515.9585,9030.325,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,20,303,,results\joint\runs\joint_c20_s303.json,9380.2,926973.4749999988,9269.734749999989,3390.8875012397766,6600,False,None,,,,0.3558824903268003,0.29091893062426416,0.23731474239542125,,,,100,100,,,,,,,,101,101,101,8552.258,8912.2,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,20,404,,results\joint\runs\joint_c20_s404.json,9353.5,918220.3999999992,9182.203999999992,3345.7569308280945,6600,False,None,,,,0.3558824903268003,0.29091893062426416,0.23731474239542125,,,,100,100,,,,,,,,101,101,101,8537.574499999999,8942.8,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,20,505,,results\joint\runs\joint_c20_s505.json,9365.45,920598.9249999995,9205.989249999995,3346.4084260463715,6600,False,None,,,,0.3558824903268003,0.29091893062426416,0.23731474239542125,,,,100,100,,,,,,,,101,101,101,8618.0175,9038.775000000001,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,20,606,,results\joint\runs\joint_c20_s606.json,9353.95,923749.100000001,9237.49100000001,3265.2506692409515,6600,False,None,,,,0.3558824903268003,0.29091893062426416,0.23731474239542125,,,,100,100,,,,,,,,101,101,101,8557.732499999998,9022.825,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,21,101,,results\joint\runs\joint_c21_s101.json,9367.75,924284.3250000012,9242.843250000013,3712.118153810501,7500,False,None,,,,0.26757872561669754,0.3715941799146298,0.15886943225916117,,,,100,100,,,,,,,,101,101,101,8474.2725,8830.3,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,21,202,,results\joint\runs\joint_c21_s202.json,9409.75,930033.475,9300.33475,3739.3489470481873,7500,False,None,,,,0.26757872561669754,0.3715941799146298,0.15886943225916117,,,,100,100,,,,,,,,101,101,101,8531.353500000001,8895.474999999999,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,21,303,,results\joint\runs\joint_c21_s303.json,9383.4,931671.6249999998,9316.716249999998,3296.9496614933014,7500,False,None,,,,0.26757872561669754,0.3715941799146298,0.15886943225916117,,,,100,100,,,,,,,,101,101,101,8507.35,8783.25,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
joint,21,404,,results\joint\runs\joint_c21_s404.json,9387.85,928801.3249999986,9288.013249999985,3295.8183703422546,7500,False,None,,,,0.26757872561669754,0.3715941799146298,0.15886943225916117,,,,100,100,,,,,,,,101,101,101,8538.9395,8891.325,,,,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...",1
