mutpb,cxpb,max_hard,max_medium,max_easy,curve_hard,curve_medium,curve_easy,timestamp_sec
0.4268504610398662,0.5204402774240403,-3401.91,-902.73,-43.92,"[-3799.56, -3799.56, -3790.69, -3761.04, -3757.88, -3725.28, -3718.52, -3703.04, -3668.23, -3647.76, -3647.76, -3647.76, -3646.63, -3642.41, -3629.45, -3603.22, -3593.39, -3593.39, -3593.39, -3586.06, -3571.93, -3571.93, -3564.53, -3564.53, -3564.53, -3543.23, -3543.23, -3543.23, -3538.62, -3537.71, -3523.82, -3522.02, -3517.18, -3516.58, -3512.87, -3512.47, -3510.24, -3504.88, -3504.88, -3474.48, -3474.48, -3474.04, -3460.83, -3460.83, -3459.05, -3457.92, -3440.03, -3440.03, -3438.91, -3434.72, -3434.72, -3434.72, -3434.72, -3434.72, -3434.72, -3430.08, -3430.08, -3422.5, -3420.71, -3418.93, -3401.91]","[-1042.67, -1036.56, -1026.22, -1012.66, -1012.66, -1012.48, -997.07, -994.66, -983.0, -983.0, -982.97, -965.65, -965.65, -965.5, -965.5, -964.73, -956.1, -956.1, -956.1, -951.69, -949.84, -949.84, -947.09, -938.8, -936.21, -936.21, -933.7, -933.7, -930.23, -930.23, -928.92, -928.84, -927.16, -925.74, -925.74, -924.1, -922.19, -921.7, -920.42, -920.32, -920.32, -916.84, -916.67, -916.47, -914.6, -912.28, -912.28, -912.28, -910.59, -908.03, -908.03, -908.03, -908.03, -907.62, -907.57, -907.1, -904.5, -904.5, -904.5, -904.5, -902.73]","[-81.1, -70.93, -70.93, -70.9, -64.9, -64.9, -53.32, -53.32, -53.16, -52.17, -47.07, -46.17, -45.92, -45.92, -45.92, -45.03, -45.03, -45.03, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761042641.7342951
0.033161124506839695,0.5079468441219057,-3568.1,-947.4,-44.14,"[-3799.56, -3799.56, -3796.03, -3773.46, -3732.81, -3712.16, -3712.16, -3677.93, -3670.2, -3667.53, -3652.34, -3649.21, -3649.21, -3647.42, -3647.42, -3647.42, -3647.42, -3644.15, -3637.35, -3637.35, -3628.2, -3628.2, -3622.49, -3622.49, -3617.56, -3617.56, -3609.3, -3602.16, -3602.16, -3601.35, -3591.3, -3591.3, -3589.28, -3579.55, -3579.55, -3577.77, -3575.97, -3575.97, -3575.97, -3575.97, -3575.97, -3575.97, -3575.97, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3574.19, -3572.17, -3568.1]","[-1042.67, -1033.11, -1027.5, -1026.97, -1012.68, -1012.68, -1002.52, -1001.14, -997.94, -992.75, -982.61, -982.61, -981.45, -978.58, -977.02, -975.51, -972.79, -972.48, -969.93, -969.77, -969.77, -969.77, -969.62, -969.62, -969.62, -969.62, -969.62, -969.62, -969.46, -962.85, -962.85, -959.84, -959.84, -953.44, -953.44, -951.63, -951.63, -948.73, -947.92, -947.92, -947.92, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4, -947.4]","[-81.1, -81.1, -64.69, -64.69, -58.44, -58.44, -58.44, -58.44, -58.44, -58.44, -58.44, -58.44, -58.44, -58.22, -58.22, -58.22, -58.22, -58.22, -57.75, -57.75, -57.75, -57.75, -57.75, -57.75, -57.75, -57.75, -57.75, -57.75, -57.75, -57.75, -57.75, -57.75, -56.63, -56.63, -56.63, -56.63, -56.63, -56.63, -54.23, -54.23, -54.23, -50.38, -50.38, -50.38, -50.38, -50.38, -50.38, -50.38, -50.38, -50.38, -50.38, -47.98, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14]",1761043164.259389
0.17522887480776408,0.9568575260174423,-3460.76,-911.75,-43.92,"[-3799.56, -3799.56, -3777.63, -3735.23, -3721.3, -3721.3, -3721.3, -3690.35, -3674.27, -3654.82, -3635.31, -3635.31, -3609.46, -3596.96, -3591.3, -3583.21, -3583.21, -3578.05, -3570.22, -3568.44, -3566.88, -3553.76, -3549.08, -3547.28, -3538.0, -3532.78, -3532.78, -3528.77, -3527.21, -3525.43, -3524.09, -3518.28, -3515.23, -3510.77, -3510.77, -3510.77, -3506.29, -3506.29, -3504.51, -3504.21, -3492.81, -3492.81, -3491.02, -3488.42, -3486.44, -3481.5, -3474.73, -3472.11, -3468.12, -3468.12, -3468.12, -3468.12, -3466.11, -3465.89, -3464.56, -3462.54, -3462.54, -3462.31, -3460.76, -3460.76, -3460.76]","[-1042.67, -1032.34, -1018.75, -1012.14, -1008.76, -996.31, -996.31, -992.01, -985.82, -984.34, -975.53, -974.44, -972.04, -970.59, -963.86, -963.86, -962.33, -958.19, -957.85, -954.67, -949.84, -949.84, -942.41, -941.61, -936.97, -935.98, -935.98, -935.58, -933.33, -933.33, -932.88, -932.42, -929.82, -923.68, -923.68, -920.62, -920.47, -920.47, -920.31, -920.31, -919.57, -919.42, -919.16, -919.01, -919.01, -919.01, -919.01, -919.01, -919.01, -919.01, -919.01, -918.75, -918.75, -918.75, -917.12, -917.12, -915.64, -914.56, -913.4, -912.01, -911.75]","[-81.1, -81.1, -69.33, -69.33, -56.58, -48.93, -48.93, -48.31, -45.95, -45.95, -45.95, -45.73, -45.73, -45.47, -45.25, -45.25, -45.25, -44.36, -44.36, -44.36, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761043719.8982005
0.05589846486442171,0.43999016428528087,-3538.93,-932.28,-43.92,"[-3799.56, -3799.56, -3799.56, -3759.31, -3721.93, -3721.93, -3672.86, -3672.86, -3660.15, -3659.7, -3654.34, -3654.34, -3654.34, -3652.56, -3649.19, -3648.96, -3648.96, -3645.18, -3643.4, -3643.4, -3633.33, -3632.46, -3630.38, -3628.68, -3619.9, -3608.32, -3608.32, -3604.97, -3596.28, -3596.28, -3592.76, -3587.81, -3587.81, -3587.81, -3587.6, -3587.6, -3584.28, -3584.28, -3584.28, -3583.83, -3583.83, -3575.89, -3575.89, -3572.33, -3572.33, -3572.33, -3572.33, -3570.53, -3570.53, -3570.53, -3562.34, -3558.82, -3555.25, -3549.67, -3549.67, -3548.05, -3545.44, -3539.15, -3539.15, -3538.93, -3538.93]","[-1042.67, -1037.65, -1036.38, -1028.02, -1020.68, -1015.41, -1015.34, -1007.76, -1007.76, -1001.88, -992.16, -992.16, -987.2, -983.98, -981.07, -981.07, -981.07, -978.61, -978.06, -977.9, -977.9, -977.8, -977.75, -977.75, -977.37, -974.97, -974.36, -973.9, -967.65, -965.39, -965.39, -964.9, -962.14, -959.63, -959.42, -954.15, -954.0, -954.0, -953.75, -953.75, -953.6, -953.6, -953.6, -952.22, -947.15, -947.15, -946.95, -944.4, -941.84, -940.72, -939.3, -938.13, -935.57, -932.49, -932.49, -932.49, -932.49, -932.49, -932.49, -932.28, -932.28]","[-81.1, -81.1, -70.93, -68.3, -64.69, -64.69, -64.69, -59.56, -59.56, -58.84, -58.44, -58.22, -52.2, -52.2, -52.2, -51.98, -51.98, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761044163.3543322
0.6011835490875722,0.5416691963395486,-3411.39,-902.0,-43.92,"[-3799.56, -3799.56, -3793.61, -3722.42, -3722.42, -3722.42, -3717.53, -3682.55, -3682.55, -3682.55, -3670.39, -3670.39, -3643.06, -3640.83, -3634.55, -3632.78, -3611.15, -3611.15, -3605.79, -3582.24, -3574.61, -3572.0, -3565.93, -3565.93, -3556.32, -3556.32, -3553.63, -3548.28, -3539.33, -3534.87, -3520.27, -3520.27, -3520.27, -3520.27, -3520.27, -3513.4, -3509.45, -3480.34, -3475.55, -3475.55, -3474.88, -3474.88, -3474.88, -3467.53, -3467.53, -3459.28, -3456.68, -3455.75, -3453.55, -3452.22, -3452.22, -3445.21, -3441.63, -3428.12, -3428.12, -3428.12, -3428.12, -3411.39, -3411.39, -3411.39, -3411.39]","[-1042.67, -1040.74, -1023.36, -1019.27, -1017.33, -993.21, -993.21, -993.21, -993.21, -992.27, -992.11, -987.21, -987.21, -979.95, -971.99, -971.99, -965.89, -965.89, -965.89, -959.25, -959.25, -949.83, -949.83, -949.83, -949.83, -947.98, -943.99, -943.86, -938.17, -938.17, -934.09, -934.09, -934.09, -932.91, -932.91, -932.45, -932.45, -927.0, -927.0, -924.76, -924.76, -924.06, -924.06, -922.32, -921.69, -921.69, -919.77, -914.97, -912.36, -908.14, -908.14, -908.14, -905.08, -905.08, -905.08, -905.08, -905.08, -904.75, -902.0, -902.0, -902.0]","[-81.1, -81.1, -52.34, -52.34, -51.14, -51.14, -50.04, -48.7, -47.47, -47.47, -46.86, -46.09, -46.09, -46.09, -44.98, -44.98, -44.98, -44.98, -44.98, -44.98, -44.36, -44.36, -44.36, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761044365.142134
0.1883722580899259,0.9252634738331846,-3441.86,-914.55,-43.92,"[-3799.56, -3799.56, -3776.95, -3776.27, -3760.11, -3719.81, -3719.81, -3693.67, -3669.82, -3669.05, -3666.24, -3630.76, -3630.76, -3625.0, -3618.06, -3613.88, -3606.98, -3594.79, -3577.6, -3577.6, -3576.28, -3575.31, -3573.14, -3565.58, -3565.58, -3564.45, -3541.75, -3541.75, -3540.71, -3535.8, -3527.35, -3527.35, -3527.12, -3524.69, -3518.43, -3515.11, -3514.88, -3510.47, -3506.9, -3501.32, -3501.1, -3499.31, -3493.91, -3492.17, -3486.85, -3486.85, -3486.85, -3485.24, -3469.88, -3462.5, -3457.2, -3457.2, -3456.3, -3455.57, -3453.89, -3452.44, -3451.02, -3444.31, -3441.86, -3441.86, -3441.86]","[-1042.67, -1034.27, -1026.54, -1021.51, -1012.03, -1011.8, -1002.85, -991.98, -985.46, -981.33, -957.13, -957.13, -953.19, -945.53, -945.53, -943.69, -943.69, -939.55, -938.56, -936.03, -933.42, -924.77, -924.77, -924.77, -924.77, -924.77, -919.86, -918.81, -918.66, -918.35, -918.19, -918.19, -914.86, -914.71, -914.71, -914.71, -914.71, -914.71, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55, -914.55]","[-81.1, -81.1, -69.33, -69.33, -56.58, -50.11, -50.11, -49.3, -48.31, -46.93, -45.92, -45.73, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -44.01, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761044647.1175363
0.15183829027984405,0.6136149496424615,-3445.7,-901.84,-43.92,"[-3799.56, -3799.56, -3799.56, -3709.7, -3706.67, -3696.74, -3675.58, -3675.58, -3668.08, -3660.64, -3658.46, -3635.33, -3635.33, -3618.45, -3618.45, -3606.26, -3600.07, -3600.07, -3596.92, -3593.15, -3584.12, -3576.01, -3576.01, -3565.25, -3565.25, -3557.81, -3554.83, -3536.97, -3536.97, -3536.96, -3525.63, -3523.62, -3523.17, -3516.73, -3516.73, -3515.86, -3515.86, -3499.97, -3496.65, -3496.65, -3488.66, -3470.35, -3452.97, -3452.97, -3452.97, -3451.5, -3451.5, -3451.5, -3445.93, -3445.93, -3445.7, -3445.7, -3445.7, -3445.7, -3445.7, -3445.7, -3445.7, -3445.7, -3445.7, -3445.7, -3445.7]","[-1042.67, -1034.44, -1028.23, -1021.87, -1016.02, -1010.9, -1001.96, -1001.96, -991.93, -991.23, -986.19, -981.81, -978.32, -967.01, -967.01, -962.34, -958.24, -955.42, -954.75, -949.64, -949.64, -949.34, -946.27, -943.66, -940.16, -940.16, -940.16, -940.16, -938.24, -937.22, -932.9, -932.9, -931.92, -926.79, -926.49, -924.08, -921.48, -917.85, -917.85, -915.28, -915.24, -910.17, -910.17, -910.17, -910.17, -909.76, -907.05, -906.17, -906.17, -906.02, -906.02, -904.9, -903.15, -901.84, -901.84, -901.84, -901.84, -901.84, -901.84, -901.84, -901.84]","[-81.1, -81.1, -63.57, -54.65, -54.65, -54.65, -53.32, -53.32, -53.32, -53.32, -47.07, -47.07, -45.95, -45.95, -45.47, -45.47, -45.25, -45.25, -45.25, -45.25, -45.25, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761045130.3758585
0.8407728198331584,0.21673747254793108,-3513.15,-940.59,-43.92,"[-3799.56, -3786.4, -3784.35, -3752.47, -3752.47, -3738.27, -3730.1, -3724.49, -3703.99, -3695.8, -3676.81, -3674.11, -3674.11, -3668.41, -3668.41, -3668.41, -3645.87, -3645.87, -3645.87, -3644.06, -3636.69, -3626.16, -3626.16, -3626.16, -3620.78, -3620.78, -3614.32, -3596.15, -3596.15, -3596.15, -3591.76, -3585.44, -3572.41, -3572.41, -3572.41, -3570.02, -3567.14, -3565.96, -3565.96, -3565.96, -3543.6, -3543.6, -3531.55, -3531.55, -3531.55, -3531.55, -3522.91, -3522.91, -3522.91, -3522.91, -3522.91, -3522.91, -3522.91, -3522.47, -3522.47, -3522.47, -3513.15, -3513.15, -3513.15, -3513.15, -3513.15]","[-1042.67, -1033.18, -1028.41, -1020.23, -1019.92, -1017.38, -1010.65, -1004.47, -1004.47, -983.09, -983.09, -983.09, -978.69, -978.69, -975.84, -975.84, -974.27, -972.09, -972.09, -972.09, -972.09, -971.89, -965.03, -965.03, -965.03, -965.03, -965.03, -965.03, -965.03, -965.03, -963.48, -963.48, -963.48, -963.48, -960.19, -957.17, -957.17, -953.6, -953.6, -953.6, -953.17, -943.7, -943.7, -943.7, -943.7, -943.7, -943.7, -943.7, -943.7, -943.7, -943.7, -943.7, -943.7, -943.7, -940.59, -940.59, -940.59, -940.59, -940.59, -940.59, -940.59]","[-81.1, -64.69, -64.47, -59.56, -53.32, -51.72, -45.92, -45.92, -45.92, -45.92, -45.92, -45.75, -45.73, -45.73, -45.34, -45.34, -45.25, -45.25, -45.25, -45.25, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -45.03, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.01, -44.01, -44.01, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761045974.6312463
0.22296434635658893,0.974225296873786,-3412.04,-908.2,-43.92,"[-3799.56, -3799.56, -3774.66, -3735.1, -3730.06, -3708.27, -3688.87, -3666.45, -3651.93, -3651.93, -3641.05, -3637.7, -3630.51, -3626.49, -3608.96, -3608.62, -3607.82, -3595.89, -3594.12, -3590.72, -3584.07, -3582.71, -3569.53, -3569.53, -3561.39, -3553.58, -3543.06, -3529.9, -3529.64, -3527.27, -3525.48, -3525.18, -3516.62, -3511.36, -3511.36, -3495.99, -3479.75, -3479.75, -3477.28, -3477.28, -3477.05, -3470.36, -3470.36, -3458.79, -3458.57, -3452.99, -3450.08, -3448.29, -3448.29, -3446.5, -3446.5, -3446.5, -3446.5, -3446.5, -3444.72, -3444.72, -3417.18, -3414.49, -3413.16, -3413.16, -3412.04]","[-1042.67, -1034.22, -1024.65, -1003.29, -1001.7, -997.88, -994.36, -994.36, -988.62, -986.12, -982.94, -972.98, -970.43, -964.09, -964.09, -957.96, -957.5, -954.9, -948.58, -942.74, -942.74, -939.66, -938.89, -938.73, -936.51, -935.83, -935.83, -935.13, -934.99, -934.82, -934.68, -934.42, -932.02, -932.02, -931.5, -931.19, -928.64, -928.64, -928.23, -928.11, -923.88, -921.27, -918.71, -918.71, -918.71, -918.71, -914.94, -914.79, -914.79, -911.88, -911.72, -911.41, -911.41, -908.67, -908.35, -908.35, -908.35, -908.2, -908.2, -908.2, -908.2]","[-81.1, -81.1, -71.81, -65.57, -61.85, -56.99, -55.83, -53.35, -49.37, -45.73, -45.73, -45.73, -45.25, -45.2, -44.58, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761046432.0734725
0.9354315794753643,0.13541142584857507,-3542.35,-936.33,-43.92,"[-3799.56, -3787.37, -3763.58, -3763.58, -3763.58, -3734.13, -3725.98, -3725.98, -3707.11, -3678.94, -3678.94, -3678.69, -3661.29, -3661.29, -3661.29, -3661.29, -3642.33, -3639.9, -3629.58, -3616.71, -3616.71, -3616.71, -3616.71, -3610.61, -3606.07, -3589.95, -3563.29, -3563.29, -3562.18, -3562.18, -3558.74, -3557.47, -3557.47, -3557.47, -3554.8, -3550.44, -3550.44, -3550.44, -3542.8, -3542.8, -3542.8, -3542.8, -3542.8, -3542.8, -3542.8, -3542.8, -3542.8, -3542.35, -3542.35, -3542.35, -3542.35, -3542.35, -3542.35, -3542.35, -3542.35, -3542.35, -3542.35, -3542.35, -3542.35, -3542.35, -3542.35]","[-1042.67, -1020.7, -1018.79, -1013.15, -1009.46, -997.42, -997.42, -990.06, -990.06, -990.06, -990.06, -972.92, -969.79, -969.79, -967.82, -963.99, -963.99, -963.99, -963.99, -963.99, -958.48, -958.48, -958.48, -958.48, -958.48, -958.48, -958.48, -955.91, -955.91, -955.91, -955.91, -955.91, -955.91, -955.91, -955.91, -955.91, -950.24, -950.24, -950.24, -950.24, -946.81, -946.81, -946.81, -946.09, -946.09, -945.89, -945.89, -936.33, -936.33, -936.33, -936.33, -936.33, -936.33, -936.33, -936.33, -936.33, -936.33, -936.33, -936.33, -936.33, -936.33]","[-81.1, -79.34, -75.72, -65.8, -65.8, -64.53, -64.53, -60.64, -59.25, -58.86, -58.86, -57.35, -53.64, -53.15, -52.03, -49.3, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -45.25, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761046604.8668387
0.6726879442436101,0.6534923384093783,-3422.35,-901.34,-43.92,"[-3799.56, -3797.5, -3797.5, -3761.93, -3730.29, -3701.21, -3701.21, -3681.21, -3670.78, -3670.78, -3655.76, -3648.9, -3641.37, -3641.37, -3641.37, -3635.47, -3584.89, -3584.89, -3584.89, -3575.14, -3542.77, -3542.77, -3542.77, -3542.77, -3542.77, -3523.08, -3523.08, -3523.08, -3523.08, -3523.08, -3523.08, -3523.08, -3508.19, -3501.25, -3501.03, -3501.03, -3487.48, -3485.04, -3485.04, -3473.68, -3467.3, -3467.3, -3467.3, -3448.63, -3448.63, -3441.58, -3441.58, -3441.58, -3441.58, -3441.58, -3441.58, -3423.92, -3423.92, -3423.92, -3423.92, -3423.92, -3423.92, -3423.92, -3423.92, -3422.35, -3422.35]","[-1042.67, -1029.11, -1023.81, -1008.07, -998.41, -997.22, -985.13, -977.63, -977.63, -976.32, -974.06, -966.04, -966.04, -962.67, -961.05, -960.68, -958.41, -954.43, -954.43, -954.43, -954.43, -954.43, -949.85, -947.24, -946.8, -945.8, -943.41, -943.41, -941.24, -941.24, -936.18, -929.98, -929.98, -928.16, -926.95, -921.46, -921.46, -921.46, -921.46, -921.46, -921.46, -920.24, -920.24, -920.24, -913.63, -913.17, -911.83, -907.18, -904.57, -904.57, -904.57, -904.57, -904.57, -904.57, -904.3, -904.3, -903.91, -901.34, -901.34, -901.34, -901.34]","[-81.1, -77.54, -73.9, -73.32, -63.68, -49.78, -49.78, -49.78, -45.16, -45.16, -45.03, -45.03, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761046997.9069438
0.4985736846768752,0.7582664221590816,-3404.1,-895.83,-43.92,"[-3799.56, -3752.42, -3752.42, -3735.66, -3723.57, -3720.63, -3706.09, -3684.15, -3684.15, -3646.66, -3641.82, -3641.82, -3640.52, -3623.52, -3595.65, -3593.35, -3582.78, -3582.78, -3580.98, -3574.31, -3567.35, -3547.65, -3547.65, -3546.97, -3532.88, -3525.08, -3522.59, -3522.59, -3514.58, -3498.19, -3494.55, -3492.83, -3479.87, -3476.38, -3468.43, -3461.6, -3461.6, -3457.58, -3449.34, -3449.34, -3449.34, -3445.47, -3445.03, -3440.29, -3433.57, -3433.57, -3433.57, -3432.44, -3432.22, -3432.22, -3432.22, -3432.22, -3422.19, -3422.19, -3422.19, -3422.19, -3415.18, -3404.1, -3404.1, -3404.1, -3404.1]","[-1042.67, -1035.77, -1028.28, -1025.19, -1023.51, -1016.19, -1007.48, -997.87, -990.71, -990.71, -985.8, -982.17, -971.37, -971.35, -971.35, -961.96, -960.07, -960.07, -958.67, -955.92, -955.92, -951.01, -951.01, -939.3, -939.3, -939.3, -939.3, -936.49, -927.67, -925.12, -920.56, -918.59, -916.03, -916.03, -916.03, -916.03, -915.7, -915.7, -915.7, -912.85, -912.8, -910.65, -910.65, -910.65, -908.66, -908.66, -908.08, -908.08, -907.77, -907.77, -907.75, -907.75, -907.75, -904.57, -903.82, -903.82, -902.63, -898.95, -895.83, -895.83, -895.83]","[-81.1, -81.1, -75.58, -70.31, -67.79, -64.99, -62.36, -54.07, -54.07, -50.45, -46.59, -46.59, -45.25, -45.25, -45.25, -45.25, -44.14, -44.14, -44.14, -44.14, -44.14, -44.14, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761047849.3730686
0.5428430319385653,0.1743550768630252,-3460.9,-919.79,-43.92,"[-3799.56, -3799.56, -3792.07, -3786.45, -3777.52, -3761.25, -3734.6, -3732.75, -3730.61, -3717.83, -3676.42, -3676.42, -3676.42, -3666.99, -3662.52, -3660.75, -3642.84, -3642.3, -3622.78, -3613.34, -3609.83, -3587.25, -3587.25, -3582.09, -3572.26, -3557.68, -3557.68, -3544.25, -3544.25, -3544.25, -3544.25, -3534.86, -3528.26, -3528.26, -3527.02, -3523.97, -3523.97, -3512.32, -3511.42, -3511.42, -3503.51, -3503.51, -3503.51, -3500.46, -3500.46, -3498.35, -3498.35, -3498.35, -3490.02, -3490.02, -3487.54, -3483.97, -3482.04, -3482.04, -3471.83, -3471.83, -3471.83, -3471.83, -3468.2, -3468.2, -3460.9]","[-1042.67, -1033.18, -1033.18, -1033.18, -1029.18, -1018.6, -1010.59, -1010.59, -1010.13, -1010.13, -1002.84, -1002.84, -989.47, -983.36, -983.36, -983.36, -983.36, -975.85, -973.38, -973.38, -962.67, -962.67, -962.67, -962.67, -962.67, -962.67, -960.07, -960.07, -959.36, -957.02, -957.02, -957.02, -945.42, -945.42, -945.42, -941.86, -941.86, -941.66, -941.66, -934.79, -934.79, -928.32, -928.32, -928.32, -928.32, -926.59, -926.59, -926.59, -926.59, -924.85, -924.85, -924.85, -924.85, -924.85, -924.85, -919.79, -919.79, -919.79, -919.79, -919.79, -919.79]","[-81.1, -81.1, -79.22, -64.47, -64.47, -64.47, -51.49, -51.49, -51.49, -51.49, -51.49, -45.25, -45.03, -45.03, -45.03, -45.03, -45.03, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92, -43.92]",1761047921.0025346
