algo,candidate_id,seed,best_final,auc_best,auc_best_norm,runtime_sec,evals_total,budget_triggered,stop_reason,cxpb,mutpb,mutation_rate,parents_rate,sel_mutation,tail_mutation,p_macro,p_micro,lambda_in,lambda_out,tourn_size,parent_selection,mating_selection,p_min,tau_percent,fix_last_gene,c1,c2,w,error
macro,106,505,438.65,43844.30000000009,438.4430000000009,82.63361811637878,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
macro,106,606,438.65,43849.17500000007,438.4917500000007,81.99488592147827,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
macro,106,707,438.65,43842.42500000004,438.42425000000037,82.88145780563354,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
macro,106,808,438.65,43858.17500000008,438.58175000000085,82.76924252510071,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
macro,106,909,438.65,43858.325000000084,438.5832500000008,82.64091801643372,2122,False,None,,,,,0.0075,0.135,1.0,0.0,,,2.0,,,,,True,,,,
macro,1082,1001,438.65,43846.17500000008,438.46175000000085,82.1079728603363,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1082,101,438.65,43854.05000000008,438.5405000000008,83.11725378036499,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1082,1102,438.65,43841.37500000009,438.41375000000085,82.23562359809875,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1082,202,438.65,43848.27500000009,438.48275000000086,82.37858939170837,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1082,303,438.65,43854.87500000008,438.5487500000008,80.63503575325012,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1082,404,438.65,43856.82500000008,438.5682500000008,82.26302886009216,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1082,505,438.65,43851.200000000084,438.51200000000085,83.48800611495972,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1082,606,438.65,43849.475000000086,438.49475000000086,82.48490357398987,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1082,707,438.65,43841.52500000008,438.4152500000008,84.81733536720276,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1082,808,438.65,43855.17500000008,438.5517500000008,83.23810839653015,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1082,909,438.65,43856.52500000009,438.5652500000009,83.0231785774231,2122,False,None,,,,,0.2,0.015,1.0,0.0,,,3.0,,,,,True,,,,
macro,1089,1001,438.65,43849.92500000008,438.4992500000008,83.4864809513092,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
macro,1089,101,438.65,43853.30000000008,438.5330000000008,82.9541666507721,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
macro,1089,1102,438.65,43855.02500000008,438.5502500000008,84.27815580368042,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
macro,1089,202,438.65,43856.52500000008,438.5652500000008,81.97492003440857,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
macro,1089,303,438.65,43852.77500000008,438.5277500000008,82.42451405525208,2122,False,None,,,,,0.2,0.025,1.0,0.0,,,5.0,,,,,True,,,,
